Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",39:43,5,17,29%,3,3,100%,4,6,67%,1,5,6,4,1,3,0,0,23
"Johnson, Anthony",28:57,2,5,40%,0,0,0%,1,3,33%,1,5,6,0,4,2,2,2,5
"Rivera, Edgardo",11:15,1,3,33%,0,0,0%,0,2,0%,2,0,2,1,2,0,0,0,2
"Cintrón, Raymond",36:46,1,3,33%,5,9,56%,4,5,80%,1,3,4,4,2,0,2,0,21
"Burgos, Jeffrey Daniel",6:08,0,2,0%,0,1,0%,0,0,0%,1,0,1,0,1,1,0,0,0
"Florentino, Enemias",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Jr., Benito",22:12,1,1,100%,1,2,50%,0,0,0%,0,1,1,1,4,2,1,0,5
"Keenan, Justin",36:14,10,15,67%,0,3,0%,7,12,58%,3,7,10,4,3,2,3,0,27
"Velez, Hector J.",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martinez, Carlos",4:22,1,1,100%,0,1,0%,0,0,0%,0,1,1,0,1,1,0,0,2
"Hernández, Luis 'Pelacoco'",13:30,2,4,50%,0,0,0%,0,2,0%,2,2,4,1,3,0,0,0,4
Totals:,,23,51,45%,9,19,47%,16,30,53%,11,24,35,15,21,11,8,2,89
