Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",37:15,2,7,29%,0,1,0%,0,0,0%,3,4,7,2,2,1,1,0,4
"Moss, Chris",4:58,0,3,0%,0,1,0%,0,0,0%,1,1,2,1,0,1,0,0,0
"Vassallo, Ángel Daniel",18:50,2,5,40%,1,3,33%,7,7,100%,0,4,4,0,3,1,1,0,14
"Araujo, Guillermo",21:54,5,7,71%,1,6,17%,2,2,100%,2,2,4,0,0,2,0,0,15
"Phelps, Eugene",35:01,6,11,55%,0,0,0%,2,7,29%,7,11,18,1,3,2,2,0,14
"Hodge Jr., Walter",37:36,4,12,33%,2,4,50%,4,5,80%,2,4,6,8,4,1,1,0,18
"Cortes, David",36:39,4,8,50%,3,7,43%,0,0,0%,2,2,4,1,0,1,0,1,17
"Cruz, Alvin",7:42,0,1,0%,1,1,100%,0,0,0%,2,1,3,3,1,0,0,0,3
Totals:,,23,54,43%,8,23,35%,15,21,71%,19,29,48,16,13,9,5,1,85
