Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",0:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,1,0,0
"Nieves, Roberto",1:58,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Hicks, Michael",12:04,0,2,0%,1,2,50%,0,0,0%,0,0,0,2,0,1,0,0,3
"Pittman, Dexter",31:44,4,9,44%,0,0,0%,1,2,50%,4,4,8,1,5,3,0,0,9
"Guzmán, Ánsel",22:25,4,6,67%,0,1,0%,3,4,75%,4,2,6,4,5,2,1,0,11
"Nieves, Joel",24:25,5,7,71%,0,3,0%,2,2,100%,2,3,5,0,1,0,1,1,12
"Orozco, William",10:59,0,2,0%,0,2,0%,1,2,50%,1,2,3,0,0,0,0,2,1
"Clemente, Denis",18:42,1,4,25%,1,1,100%,0,0,0%,0,2,2,4,1,1,1,0,5
"Ere, Ebi",39:49,3,11,27%,4,9,44%,4,4,100%,0,1,1,3,3,3,2,0,22
"Collier, Devon",29,4,12,33%,0,0,0%,5,8,63%,3,9,12,1,3,2,1,2,13
"Valenzuela, Hector",8:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,21,53,40%,6,18,33%,16,22,73%,14,23,37,15,21,13,7,5,76
