Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Beal, Jermaine",22:42,1,2,50%,2,5,40%,4,7,57%,0,4,4,5,0,1,0,0,12
"Lee, Carmelo Antrone",30:54,1,2,50%,2,7,29%,0,0,0%,0,4,4,2,3,1,0,2,8
"Belardo, Gabriel J.",7:35,1,4,25%,0,0,0%,0,0,0%,1,1,2,1,1,1,0,0,2
"García, Jonathan",16:40,1,1,100%,1,1,100%,0,1,0%,0,1,1,1,3,2,1,0,5
"Reyes, Angelo",12:12,2,8,25%,0,0,0%,0,0,0%,2,1,3,0,4,0,0,0,4
"Mata, Lorenzo",19:36,2,2,100%,0,0,0%,5,6,83%,2,0,2,1,4,1,0,0,9
"Colón, Alexis 'Bebo'",8:19,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,1,2,0,0,0
"Rivera, Alexander",3:16,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Butler, Nathaniel",4:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Meléndez, Ricardo 'Ricky'",20:37,0,2,0%,0,2,0%,2,2,100%,0,3,3,1,0,0,1,1,2
"Johnson, Daniel",27:29,6,9,67%,0,1,0%,3,4,75%,1,2,3,1,1,2,0,1,15
"Huertas, David",26:13,4,7,57%,0,3,0%,5,6,83%,1,0,1,4,3,1,1,0,13
Totals:,,19,38,50%,5,20,25%,19,26,73%,7,18,25,16,20,11,4,4,72
