Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",5:04,0,0,0%,0,1,0%,0,0,0%,0,2,2,2,0,0,0,0,0
"Vargas, Gregory",29:24,4,5,80%,1,2,50%,0,0,0%,0,2,2,2,3,1,0,0,11
"Rodriguez, Erick",19:29,0,0,0%,0,3,0%,0,0,0%,0,2,2,2,3,0,1,0,0
"Torres, Andres",10:35,2,5,40%,0,1,0%,2,2,100%,1,1,2,0,2,0,0,0,6
"Carmona, Alejandro 'Bimbo'",34:55,8,13,62%,0,2,0%,0,0,0%,0,6,6,3,3,1,0,0,16
"Thornton, Al",34:34,8,13,62%,0,4,0%,12,14,86%,2,4,6,2,3,0,0,1,28
"Pérez, Rafael",21:23,1,4,25%,0,1,0%,0,0,0%,1,1,2,1,4,0,0,0,2
"Ramos, Peter John",27:33,4,7,57%,0,0,0%,0,0,0%,4,5,9,0,0,5,1,0,8
"Young, Kevin",4:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,0,1,0,0,0
"Sweetney, Michael",12:26,2,4,50%,0,0,0%,1,2,50%,2,2,4,1,2,1,1,0,5
Totals:,,29,51,57%,1,14,7%,15,18,83%,10,25,35,15,20,9,3,1,76
