Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",8:39,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,3,0,1,0
"Beltran, Derick",11:23,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"López, Carlos 'Yao'",11:20,1,2,50%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,2
"Ortiz, Kenneth",14,2,3,67%,0,2,0%,0,2,0%,1,0,1,3,3,0,0,0,4
"Strong, Carlos",27:46,2,5,40%,1,2,50%,1,5,20%,0,2,2,0,2,1,0,0,8
"Collado, Luis N.",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Taylor, Tyshawn",26:29,4,12,33%,1,5,20%,5,6,83%,2,3,5,3,5,3,0,0,16
"Portalatin, Wayne",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alamo, Angel 'Junito'",37:21,5,7,71%,1,7,14%,5,6,83%,1,10,11,0,3,3,1,1,18
"Vellon, Luis Miguel",0:51,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jones, Joel",33:01,4,8,50%,0,4,0%,4,4,100%,0,3,3,2,3,2,3,0,12
"O'Bryant, Patrick",27:15,2,5,40%,1,1,100%,2,2,100%,4,3,7,0,3,1,1,0,9
Totals:,,20,45,44%,4,22,18%,17,25,68%,9,24,33,8,22,13,5,2,69
