Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",27:12,5,9,56%,1,2,50%,3,3,100%,0,5,5,8,0,4,0,0,16
"Rosario, Mike",33:14,7,9,78%,2,5,40%,1,1,100%,0,1,1,0,1,2,1,0,21
"Colon, Gabriel 'Pirulo'",6:58,1,3,33%,0,0,0%,0,0,0%,1,0,1,0,1,0,1,0,2
"De Jesus, Manuel",3:55,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,2
"Gaston, Chris",1:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Emory, Carlos",15:05,2,3,67%,1,2,50%,2,2,100%,1,2,3,3,1,2,0,0,9
"Santiago, Eddin",24:41,1,2,50%,1,3,33%,0,0,0%,0,3,3,2,0,0,1,0,5
"Harris, Mike",33:02,6,14,43%,1,4,25%,0,0,0%,4,9,13,4,1,1,2,1,15
"Jimenez, Giovanni",18:15,0,1,0%,0,2,0%,0,0,0%,1,1,2,3,2,0,2,0,0
"Narvaez, Manuel Antonio",18:25,5,7,71%,0,0,0%,0,0,0%,2,3,5,0,2,0,0,0,10
"Siler, Garret",17:40,6,8,75%,0,0,0%,1,3,33%,3,4,7,0,4,1,2,0,13
Totals:,,34,58,59%,6,19,32%,7,9,78%,12,29,41,20,12,12,9,1,93
