Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"DeLeon, Adris",19:46,3,8,38%,0,3,0%,0,0,0%,1,0,1,3,2,0,0,0,6
"Lee, Carmelo Antrone",29:38,1,1,100%,1,4,25%,1,2,50%,0,4,4,1,5,0,0,0,6
"Belardo, Gabriel J.",19:04,4,6,67%,1,2,50%,2,2,100%,0,1,1,5,3,0,0,0,13
"Copeland, Donald",7:06,1,3,33%,0,0,0%,0,0,0%,0,2,2,1,2,1,1,0,2
"Reyes, Angelo",14:05,2,3,67%,0,0,0%,0,0,0%,0,1,1,2,2,2,0,1,4
"Colón, Alexis 'Bebo'",14:12,0,1,0%,0,0,0%,2,2,100%,1,2,3,0,3,0,0,0,2
"Díaz, Jorge Brian",11:42,2,7,29%,0,1,0%,2,2,100%,4,1,5,0,3,1,1,0,6
"Shannon, Terrence",27:56,3,3,100%,0,1,0%,0,2,0%,1,5,6,0,3,2,0,3,6
"Johnson, Daniel",21:04,3,5,60%,2,4,50%,5,6,83%,1,3,4,0,2,2,0,0,17
"Huertas, David",35:22,9,17,53%,1,3,33%,7,7,100%,1,3,4,4,1,1,0,0,28
Totals:,,28,54,52%,5,18,28%,19,23,83%,9,22,31,16,26,9,2,4,90
