Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",25:34,3,9,33%,1,3,33%,4,4,100%,1,1,2,3,1,1,1,0,13
"Rivera, Edgardo",5:03,1,2,50%,0,0,0%,2,4,50%,2,0,2,2,1,1,0,0,4
"Cintrón, Raymond",29:31,2,2,100%,4,9,44%,1,1,100%,0,2,2,2,3,2,1,0,17
"Diaz, Felipe",3:36,1,1,100%,0,0,0%,1,2,50%,0,0,0,0,0,0,1,0,3
"Ramos, Carlos 'Frankie'",5:34,1,3,33%,1,2,50%,0,0,0%,0,0,0,1,0,0,0,0,5
"Rutty, Justin",31:57,4,9,44%,0,0,0%,0,1,0%,2,7,9,7,2,3,1,0,8
"Florentino, Enemias",4:59,1,1,100%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,2
"Santiago, Jr., Benito",14:56,2,2,100%,0,2,0%,0,0,0%,0,7,7,0,3,2,1,0,4
"Keenan, Justin",33:05,3,5,60%,1,2,50%,1,2,50%,1,3,4,1,2,0,1,0,10
"Velez, Hector J.",3:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Pettigrew, Steffphon",28:38,2,5,40%,0,1,0%,2,4,50%,0,2,2,2,1,1,0,0,6
"Martinez, Carlos",6:55,0,0,0%,0,2,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"Gierbolini, Joel",6:26,2,3,67%,0,0,0%,0,0,0%,2,1,3,0,1,1,0,1,4
Totals:,,22,42,52%,7,21,33%,11,18,61%,9,25,34,19,15,12,6,1,76
