Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",27:10,1,3,33%,2,6,33%,2,2,100%,1,3,4,0,2,2,0,1,10
"Gonzalez, Javier",16:29,1,2,50%,2,2,100%,3,4,75%,1,0,1,2,0,2,1,0,11
"Rodriguez, Andres",21:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,2,1,0,0,0
"Pagan, Wilfredo",18:46,0,1,0%,2,3,67%,3,4,75%,0,3,3,3,2,2,0,0,9
"Villafane, Luis",20:28,1,3,33%,0,0,0%,0,0,0%,1,3,4,0,1,0,0,1,2
"Ayala, Angel",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Daniel 'Danny'",17:34,5,6,83%,0,0,0%,1,2,50%,3,2,5,1,1,2,0,1,11
"Jackson, David 'Mooch'",22:46,3,5,60%,2,3,67%,3,3,100%,0,2,2,0,1,2,1,0,15
"Aska, Ivan",10:39,0,5,0%,0,0,0%,0,0,0%,1,2,3,0,0,1,0,0,0
"Mojica, Javier",21:46,1,5,20%,0,2,0%,0,0,0%,0,1,1,2,3,2,0,0,2
"Williams, Leon V.",23:06,1,5,20%,0,0,0%,5,6,83%,3,8,11,0,3,5,1,0,7
Totals:,,13,35,37%,8,16,50%,17,21,81%,10,24,34,10,15,19,3,3,67
