Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",34:39,9,16,56%,0,3,0%,6,6,100%,0,4,4,6,3,1,0,0,24
"Johnson, Anthony",28:35,3,7,43%,0,0,0%,4,8,50%,6,5,11,2,3,2,1,3,10
"Cintrón, Raymond",32:26,0,1,0%,2,8,25%,0,0,0%,1,3,4,4,3,2,3,0,6
"Burgos, Jeffrey Daniel",17:13,1,3,33%,0,1,0%,2,2,100%,1,1,2,0,0,2,0,0,4
"Florentino, Enemias",4:47,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Santiago, Jr., Benito",24:22,0,2,0%,1,3,33%,2,2,100%,0,7,7,1,2,1,2,2,5
"Keenan, Justin",36:10,11,19,58%,1,2,50%,6,7,86%,5,5,10,2,1,4,1,0,31
"Velez, Hector J.",0:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martinez, Carlos",11:10,1,1,100%,0,3,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Hernández, Luis 'Pelacoco'",10:13,1,3,33%,0,0,0%,0,0,0%,1,1,2,1,0,0,0,0,2
Totals:,,26,52,50%,4,20,20%,20,25,80%,14,28,42,16,13,12,7,5,84
