Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",17:05,1,2,50%,1,2,50%,0,0,0%,2,0,2,4,1,1,2,0,5
"Duran, Cliff",28:28,9,11,82%,3,4,75%,0,2,0%,1,3,4,4,2,4,1,0,27
"Efejuku-Rose, Weyinmi",14:02,2,5,40%,0,0,0%,0,0,0%,0,4,4,3,4,0,0,1,4
"Nieves, Anthony",4:35,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,0,1,1,0,2
"Ortiz, Andres",27:18,8,9,89%,0,0,0%,1,1,100%,2,6,8,4,2,0,0,0,17
"Ruiz, Gabriel",3:27,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,1,0,0,0
"Cotto, Rubén",29:28,3,5,60%,1,3,33%,0,0,0%,1,2,3,4,1,0,2,0,9
"Santiago, Jr., Benito",5:54,2,3,67%,0,2,0%,3,4,75%,1,0,1,0,3,0,0,1,7
"Pinnock, Danilo",30:11,2,7,29%,3,5,60%,1,1,100%,1,8,9,4,2,2,0,1,14
"Aubry, Jeffrion",14:07,2,4,50%,0,0,0%,0,0,0%,3,3,6,2,2,1,1,0,4
"Gransberry, Kentrell",18:40,4,6,67%,0,0,0%,0,0,0%,2,4,6,0,1,1,0,0,8
"Valencia, Florentino",6:39,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
Totals:,,34,55,62%,8,17,47%,5,8,63%,13,31,44,26,21,11,7,3,97
