Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Beltran, Derick",10:46,1,2,50%,1,4,25%,0,1,0%,0,0,0,0,0,0,1,0,5
"Coronado, Juan",28:54,4,7,57%,0,3,0%,1,3,33%,1,2,3,3,2,0,0,1,9
"Nieves, Joel",17:15,1,1,100%,0,2,0%,3,4,75%,0,0,0,0,3,0,0,1,5
"Rodriguez, Erick",19:47,0,1,0%,2,4,50%,1,2,50%,0,4,4,3,2,0,0,0,7
"Torres, Andres",18:56,2,3,67%,0,2,0%,0,0,0%,0,2,2,1,4,1,1,0,4
"Figueroa, Angel 'Buster'",22:44,3,4,75%,0,2,0%,3,5,60%,1,1,2,1,2,2,1,1,9
"Zayas, Hector",14:17,2,2,100%,0,0,0%,0,0,0%,1,1,2,1,2,0,1,1,4
"Jones, Joel",35:33,6,12,50%,3,8,38%,1,1,100%,2,5,7,2,3,2,4,0,22
"Vega, Christopher",13:24,3,4,75%,0,1,0%,3,6,50%,1,1,2,0,0,2,0,0,9
"Harrellson, Josh",18:19,3,8,38%,0,1,0%,0,0,0%,1,2,3,2,1,0,1,1,6
Totals:,,25,44,57%,6,27,22%,12,22,55%,7,18,25,13,19,7,9,5,80
