Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",24:25,1,1,100%,5,11,45%,0,0,0%,0,4,4,1,4,2,1,3,17
"Jimenez, Giovanni",11:13,0,2,0%,0,1,0%,0,0,0%,0,2,2,5,3,0,0,0,0
"Reyes, Angelo",18:23,2,5,40%,0,0,0%,0,0,0%,0,4,4,0,2,0,1,0,4
"Mata, Lorenzo",26:23,4,7,57%,0,0,0%,1,2,50%,6,2,8,2,4,2,0,1,9
"Lisch, Kevin",37:55,8,9,89%,3,8,38%,2,3,67%,3,2,5,4,0,3,2,1,27
"Díaz, Jorge Brian",3:15,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",27:45,1,3,33%,4,6,67%,1,3,33%,0,3,3,2,1,0,1,0,15
"Huertas, David",33:07,0,2,0%,1,5,20%,2,2,100%,1,6,7,2,3,4,0,0,5
"Redhage, Shawn",17:27,1,5,20%,0,4,0%,3,6,50%,0,3,3,0,1,1,0,0,5
Totals:,,17,35,49%,13,35,37%,9,16,56%,10,26,36,16,18,12,5,5,82
