Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Brown, Gilbert",28:34,0,4,0%,0,4,0%,1,2,50%,1,2,3,1,1,3,1,0,1
"Rodriguez, Joey",15:32,1,2,50%,3,5,60%,0,0,0%,0,1,1,2,1,2,1,0,11
"Horne, Jamelle",25:42,3,8,38%,0,4,0%,2,4,50%,3,0,3,0,1,2,1,0,8
"Nieves, Roberto",16:34,2,3,67%,1,4,25%,0,0,0%,2,3,5,0,1,1,0,0,7
"Carmona, Alejandro 'Bimbo'",20:09,5,14,36%,0,0,0%,4,4,100%,4,4,8,3,2,1,2,0,14
"Clemente, Denis",26:51,2,7,29%,1,4,25%,1,1,100%,2,2,4,5,2,2,2,0,8
"Lopez, Jose Enrique",7:58,3,3,100%,0,1,0%,0,0,0%,1,1,2,0,2,0,0,0,6
"Erazo, Armando",14:18,0,3,0%,0,0,0%,1,2,50%,2,1,3,3,1,0,0,0,1
"Scott, Seth",23:11,2,3,67%,1,2,50%,0,0,0%,3,3,6,2,1,2,0,2,7
"Valenzuela, Hector",13:23,2,4,50%,0,0,0%,0,0,0%,1,1,2,0,1,1,0,0,4
"Penn, Kleon",7:42,2,2,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,4
Totals:,,22,53,42%,6,24,25%,9,13,69%,20,18,38,16,13,14,7,2,71
