Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",3:20,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramirez, Edgardo",0:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alvarado, Omar J.",32:42,0,4,0%,2,6,33%,0,0,0%,0,6,6,6,5,2,0,0,6
"Orozco, William",4:59,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Latimer, Antonio",30:59,2,6,33%,1,2,50%,0,0,0%,1,2,3,2,3,1,0,1,7
"Cortes, David",35:29,6,12,50%,1,5,20%,4,4,100%,0,4,4,1,2,0,1,1,19
"Pinnock, Danilo",39:53,7,16,44%,3,8,38%,2,2,100%,5,6,11,7,3,1,2,1,25
"Santiago, Daniel 'Danny'",31:51,7,11,64%,0,0,0%,0,0,0%,1,6,7,3,5,3,0,5,14
"Falcon, Alexander",0:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Aubry, Jeffrion",20:33,3,6,50%,0,0,0%,0,1,0%,1,4,5,0,3,4,0,1,6
Totals:,,25,58,43%,7,21,33%,6,7,86%,9,28,37,19,21,11,3,9,77
