Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",21:48,3,4,75%,1,4,25%,0,0,0%,1,2,3,1,4,4,0,0,9
"Figueroa, Angel 'Buster'",31:32,4,8,50%,0,2,0%,4,4,100%,3,4,7,1,2,2,0,0,12
"Vassallo, Ángel Daniel",38:18,2,9,22%,5,8,63%,5,5,100%,1,8,9,1,1,4,1,0,24
"Guzmán, Ánsel",13:59,1,3,33%,0,1,0%,0,0,0%,1,0,1,1,2,2,0,0,2
"Rivera, Jorge Luis",6:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sanchez, Angel M.",4:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Dalmau, Ricardo",33:11,0,2,0%,3,5,60%,0,0,0%,0,6,6,5,4,4,2,0,9
"Villegas, Samuel",8:26,0,1,0%,0,3,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Colon, Gabriel 'Pirulo'",5:54,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Pruitt, Shaun",36,4,9,44%,0,0,0%,7,9,78%,2,10,12,0,1,3,0,1,15
Totals:,,14,38,37%,9,23,39%,16,18,89%,8,31,39,10,14,20,3,1,71
