Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Life, James",18:31,0,0,0%,2,5,40%,0,0,0%,0,2,2,0,2,1,1,0,6
"García, Jonathan",5:39,0,3,0%,1,1,100%,0,0,0%,0,0,0,1,1,0,0,0,3
"Maye, James",26:45,2,3,67%,1,4,25%,0,0,0%,0,2,2,0,4,2,0,0,7
"Berdiel, Miguel 'Ali'",34:44,1,5,20%,3,7,43%,3,4,75%,1,1,2,6,1,1,1,0,14
"Clemente, Denis",34:57,7,12,58%,2,4,50%,6,7,86%,0,4,4,5,2,0,2,0,26
"Guitián, José",14:16,0,2,0%,0,2,0%,0,0,0%,1,1,2,1,1,0,0,2,0
"Johnson, Ivan",34:04,4,10,40%,0,4,0%,2,3,67%,0,2,2,3,3,2,1,1,10
"Rivas, Luis A.",2:54,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Penn, Kleon",28:10,4,5,80%,0,0,0%,0,0,0%,3,7,10,2,5,2,0,3,8
Totals:,,18,40,45%,9,27,33%,11,14,79%,5,19,24,18,19,8,5,6,74
