Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Edgardo",5:53,1,3,33%,0,0,0%,0,0,0%,2,2,4,0,0,0,0,0,2
"Torres, Dario",2:43,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Ortiz, Andres",11:47,3,4,75%,0,0,0%,2,2,100%,2,0,2,0,2,0,1,0,8
"Freije, Matt",28:03,1,4,25%,2,3,67%,0,0,0%,0,5,5,0,1,3,0,3,8
"Figueroa, Carlos",3:53,0,1,0%,0,0,0%,0,0,0%,0,3,3,0,0,1,0,0,0
"Ramos, Carlos 'Frankie'",2:43,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",36:07,6,10,60%,1,4,25%,3,4,75%,4,3,7,3,2,2,0,0,18
"Vega, Christopher",25:39,0,7,0%,0,1,0%,2,2,100%,0,2,2,6,2,0,1,0,2
"Landry, Marcus",32:59,4,11,36%,1,4,25%,0,0,0%,3,1,4,1,4,3,0,2,11
"Narvaez, Manuel Antonio",28:09,5,13,38%,1,1,100%,0,2,0%,5,7,12,1,0,3,1,0,13
"Leon, Nick",13:58,0,0,0%,2,6,33%,1,2,50%,1,4,5,2,0,0,0,0,7
"Colon, Luis Miguel",8:06,1,4,25%,0,0,0%,0,1,0%,0,0,0,0,2,1,1,0,2
Totals:,,21,57,37%,7,20,35%,9,15,60%,17,27,44,13,13,13,4,5,72
