Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",32:08,3,7,43%,2,6,33%,4,4,100%,4,4,8,1,3,3,1,2,16
"Orta, Raul",19:36,1,1,100%,3,5,60%,0,0,0%,1,1,2,0,5,3,0,1,11
"Abraham, Ryann",7:47,0,1,0%,2,3,67%,0,0,0%,0,1,1,0,2,2,1,0,6
"Nieves, Joel",7:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,2,0,0
"Copeland, Donald",32:36,2,5,40%,1,4,25%,3,3,100%,0,0,0,3,4,2,1,0,10
"Ruiz, Gabriel",1:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Lloreda, José Jaime",31:09,7,8,88%,0,0,0%,7,12,58%,0,7,7,0,2,4,1,0,21
"Dyer, Alphonse",15:37,0,3,0%,0,0,0%,0,0,0%,1,2,3,1,3,1,0,0,0
"Strong, Carlos",24:43,2,3,67%,0,2,0%,2,2,100%,1,1,2,1,1,1,2,0,6
"Rice, Darius",27:58,2,6,33%,1,5,20%,0,0,0%,0,2,2,3,1,1,1,0,7
Totals:,,17,34,50%,9,25,36%,16,21,76%,7,18,25,9,22,17,9,3,77
