Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Leandro",2:25,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Filiberto",37:34,3,4,75%,5,8,63%,2,2,100%,0,1,1,6,2,2,0,0,23
"Abraham, Ryann",30:31,5,8,63%,1,5,20%,0,0,0%,2,1,3,0,2,2,2,0,13
"Nieves, Joel",27:17,3,6,50%,1,3,33%,1,2,50%,1,2,3,0,3,1,1,0,10
"Rodriguez, Joey",22:11,3,5,60%,0,4,0%,0,0,0%,0,2,2,4,1,0,2,0,6
"Ruiz, Gabriel",6:02,2,2,100%,0,0,0%,0,0,0%,1,1,2,0,3,0,2,0,4
"Lloreda, José Jaime",32:18,7,15,47%,0,0,0%,4,6,67%,5,4,9,2,2,4,1,0,18
"De Jesus, Manuel",4:59,1,2,50%,0,0,0%,0,0,0%,1,2,3,0,2,0,0,0,2
"Zayas, Hector",2:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Harris, Mike",34:08,1,5,20%,0,2,0%,0,0,0%,2,4,6,2,0,3,0,3,2
Totals:,,25,49,51%,7,22,32%,7,10,70%,12,17,29,14,15,12,8,3,78
