Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",3:40,1,1,100%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,5
"Brown, Daniel 'Dee'",36:54,4,8,50%,6,10,60%,3,5,60%,0,3,3,2,2,2,0,0,29
"Apodaca, Rick",25:01,0,1,0%,0,2,0%,0,0,0%,0,3,3,4,2,0,0,0,0
"Jones, Joel",30:44,2,4,50%,1,4,25%,2,2,100%,0,4,4,3,4,1,1,1,9
"Alamo, Angel 'Junito'",13:43,0,3,0%,2,3,67%,0,0,0%,1,3,4,0,2,2,0,0,6
"Huertas, David",33:21,0,3,0%,1,3,33%,0,0,0%,1,3,4,4,2,1,0,1,3
"Meeking, Antonio",17:33,2,5,40%,0,2,0%,0,0,0%,1,4,5,3,2,2,0,0,4
"Ramos, Peter John",39:04,11,19,58%,0,1,0%,4,4,100%,7,7,14,2,3,3,0,1,26
Totals:,,20,44,45%,11,26,42%,9,11,82%,10,27,37,18,18,11,1,3,82
