Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",4:06,0,0,0%,0,0,0%,2,2,100%,0,1,1,3,1,1,0,0,2
"Fernández, Tjader",1:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rivas, Juan Ramón",7:28,1,1,100%,0,1,0%,0,0,0%,0,1,1,2,3,1,0,0,2
"Han, Francis Jonathan",22:32,0,2,0%,0,1,0%,0,0,0%,0,6,6,3,2,1,1,0,0
"Guzmán, Ánsel",15:47,0,1,0%,1,2,50%,3,4,75%,0,2,2,0,3,3,1,0,6
"Rodríguez, Jonathan",34:06,7,12,58%,1,2,50%,4,4,100%,5,3,8,4,1,1,0,0,21
"Clavell, Gilberto",29:29,6,15,40%,1,2,50%,0,0,0%,3,4,7,2,3,0,2,0,15
"Butler, Nathaniel",3:59,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,2,0,0,0
"Emory, Carlos",5:52,3,3,100%,0,1,0%,0,0,0%,2,1,3,0,0,0,0,0,6
"Gaston, Chris",19:14,2,6,33%,0,0,0%,2,3,67%,1,7,8,1,1,2,0,0,6
"Smith, Donta",32:31,5,9,56%,3,5,60%,2,3,67%,2,5,7,11,4,3,1,0,21
"Keenan, Justin",22:53,7,10,70%,0,1,0%,4,4,100%,0,2,2,0,3,1,0,0,18
"Pérez, Owen",0:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,31,60,52%,6,15,40%,17,20,85%,14,32,46,26,22,15,5,0,97
