Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",17:46,3,4,75%,0,1,0%,1,1,100%,0,0,0,5,0,3,0,1,7
"Colón, Benjamín",22:51,1,3,33%,0,0,0%,0,0,0%,2,2,4,1,5,2,2,3,2
"Gonzalez, Javier",34:28,3,7,43%,3,4,75%,3,3,100%,0,2,2,9,2,6,5,0,18
"Williams, Devin",22:24,5,12,42%,0,1,0%,0,2,0%,4,6,10,2,5,6,0,1,10
"Morales, Ferdinand",2:53,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,1,0,0,0
"Carattini, Víctor",8:52,2,3,67%,0,1,0%,1,1,100%,1,3,4,0,1,0,0,0,5
"Galindo, Alex",23:55,2,2,100%,0,4,0%,0,0,0%,0,2,2,2,1,0,1,0,4
"Romero, Ismael",27:15,8,15,53%,0,0,0%,4,5,80%,6,7,13,2,5,1,2,2,20
"Soto, Christian A.",6:29,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Mojica, Javier",33:02,4,7,57%,5,11,45%,0,0,0%,0,4,4,2,1,2,4,0,23
Totals:,,28,55,51%,8,22,36%,9,12,75%,14,26,40,24,22,21,14,7,89
