Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Parks, Emilio",0:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Young, Mike",28:47,7,11,64%,2,4,50%,2,3,67%,0,6,6,3,1,0,0,3,22
"Torres, Andres",5:18,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,4,1,0,0,0
"Duran, Cliff",34:41,5,10,50%,2,4,50%,4,4,100%,1,3,4,2,0,1,2,0,20
"Belardo, Gabriel J.",16:05,2,3,67%,2,5,40%,0,0,0%,1,1,2,1,0,0,0,0,10
"Colon, Gabriel 'Pirulo'",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martínez, Wil",23:57,5,8,63%,1,4,25%,3,3,100%,0,0,0,2,0,1,1,0,16
"Arroyo, José Rubén",0:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Reese, Derek",14:17,1,1,100%,0,1,0%,0,0,0%,2,1,3,2,1,0,0,0,2
"Curry, Terrence 'T.J.'",14:17,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,2,0,0
"Ramos, Peter John",18:34,5,8,63%,0,1,0%,0,0,0%,4,2,6,0,0,2,0,2,10
"Vassallo, Ángel Daniel",24:51,3,3,100%,0,6,0%,3,4,75%,1,0,1,2,1,3,2,0,9
"Uter, Adrian",17:57,5,7,71%,0,0,0%,0,0,0%,1,2,3,3,2,1,2,0,10
Totals:,,33,53,62%,7,26,27%,12,14,86%,10,16,26,15,10,10,9,5,99
