Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",16:22,0,1,0%,0,3,0%,0,0,0%,0,2,2,5,2,0,2,0,0
"Gonzalez, Javier",8:42,0,4,0%,0,0,0%,0,0,0%,0,2,2,2,3,1,0,0,0
"Dawson, Eric",35:40,7,10,70%,0,0,0%,3,4,75%,2,11,13,1,2,1,1,1,17
"Rodriguez, Angel Daniel",31:17,6,8,75%,2,3,67%,0,0,0%,1,2,3,5,3,4,5,0,18
"Carattini, Víctor",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Galindo, Alex",18:37,0,0,0%,3,6,50%,0,0,0%,0,2,2,0,1,0,0,1,9
"Clemente, Ramon",18:42,3,10,30%,0,2,0%,2,3,67%,4,1,5,2,1,2,2,1,8
"Romero, Ismael",25:36,5,10,50%,0,0,0%,2,5,40%,3,7,10,0,3,3,0,0,12
"Green, Rodney",21:22,2,5,40%,0,1,0%,3,4,75%,0,1,1,2,1,2,3,1,7
"Mojica, Javier",22:44,2,3,67%,1,2,50%,3,3,100%,0,0,0,4,1,1,2,1,10
Totals:,,25,51,49%,6,17,35%,13,19,68%,10,28,38,21,17,14,15,5,81
