Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",40,10,14,71%,1,3,33%,2,2,100%,1,3,4,4,3,2,3,0,25
"Padilla, Sened",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Shannon, Terrence",24:26,3,6,50%,0,1,0%,0,0,0%,3,8,11,1,1,3,2,0,6
"Sheppard, Kevin Alphonso",35:57,3,6,50%,0,1,0%,1,2,50%,0,2,2,3,2,0,1,0,7
"Sanchez, Angel M.",11:36,1,3,33%,0,0,0%,0,0,0%,0,2,2,0,2,0,2,0,2
"Lee, Carmelo Antrone",38:09,2,7,29%,2,6,33%,1,2,50%,0,5,5,1,1,1,1,2,11
"Latimer, Antonio",17:56,0,3,0%,0,3,0%,0,0,0%,1,3,4,0,0,2,2,1,0
"Martinez, Jack Michael",30:59,9,15,60%,0,1,0%,2,4,50%,6,3,9,2,2,4,2,1,20
Totals:,,28,54,52%,3,15,20%,6,10,60%,11,26,37,11,12,12,13,4,71
