Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bryant, Marlyn",27:24,2,6,33%,2,3,67%,0,0,0%,0,3,3,1,3,1,3,0,10
"García, Jonathan",22:55,1,2,50%,0,1,0%,3,5,60%,0,2,2,4,1,3,1,0,5
"Rosas, Samuel",17:05,3,3,100%,0,3,0%,0,0,0%,0,0,0,3,1,1,3,0,6
"Ortiz, Fernando",19:19,5,6,83%,1,2,50%,1,1,100%,1,2,3,2,4,1,2,0,14
"Brannen, Robert",14:29,0,3,0%,1,2,50%,0,0,0%,0,3,3,1,1,0,0,0,3
"Meléndez, Ricardo 'Ricky'",30:31,4,9,44%,1,4,25%,8,8,100%,0,1,1,2,4,3,4,0,19
"Garcia, Antonio",27:09,1,3,33%,0,0,0%,9,10,90%,2,7,9,3,4,0,0,0,11
"Alamo, Angel 'Junito'",3:31,0,1,0%,0,0,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Ramos, Peter John",37:37,8,16,50%,0,0,0%,1,3,33%,0,11,11,2,3,1,0,2,17
Totals:,,24,49,49%,5,15,33%,24,29,83%,3,29,32,18,22,10,13,2,87
