Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Vazquez, Christian",19:49,3,5,60%,2,3,67%,0,1,0%,2,1,3,2,1,1,0,0,12
"Hamilton, Kevin",30:46,0,5,0%,0,2,0%,3,4,75%,2,5,7,4,0,3,2,0,3
"Salgado, Luis",27:05,6,9,67%,0,2,0%,2,3,67%,1,4,5,1,1,1,0,0,14
"Quintero, Omar",20:11,0,3,0%,0,1,0%,2,2,100%,1,2,3,3,2,0,0,0,2
"Rivera, Jorge Luis",25:40,0,1,0%,0,1,0%,2,2,100%,1,5,6,0,3,1,0,3,2
"Mojica, Javier",23:59,0,2,0%,2,6,33%,0,0,0%,1,5,6,3,5,3,1,0,6
"Agbai, Uka",16:01,1,3,33%,1,3,33%,1,2,50%,0,2,2,0,2,2,0,0,6
"Muoneke, Gabriel",36:29,6,13,46%,1,6,17%,3,5,60%,1,4,5,1,3,1,0,0,18
Totals:,,16,41,39%,6,24,25%,13,19,68%,9,28,37,14,17,12,3,3,63
