Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Rodney",34:06,6,11,55%,0,3,0%,1,2,50%,1,9,10,3,3,3,1,1,13
"Rodriguez, Erick",19:29,0,1,0%,1,4,25%,4,5,80%,0,2,2,0,1,0,1,0,7
"Hatton, Roberto Jose 'Bobby Joe'",18:48,0,2,0%,0,2,0%,0,0,0%,1,0,1,7,0,2,0,0,0
"Cruz, Rafael 'Pachy'",26:20,4,12,33%,2,4,50%,4,4,100%,1,2,3,3,2,3,1,1,18
"Cortes, David",17:36,0,3,0%,1,2,50%,0,0,0%,1,1,2,1,2,0,2,0,3
"Jourdon, Keenan",18:05,3,4,75%,0,0,0%,1,1,100%,1,4,5,0,4,2,0,2,7
"Rivera, Carlos Rubén",15:42,0,0,0%,3,4,75%,3,3,100%,0,0,0,0,1,1,0,0,12
"Figueroa, Angel 'Buster'",27:05,3,5,60%,2,4,50%,0,0,0%,0,3,3,1,3,1,1,0,12
"Rosario, Karel",22:49,1,2,50%,0,0,0%,1,2,50%,4,2,6,0,3,1,0,0,3
Totals:,,17,40,43%,9,23,39%,14,17,82%,9,23,32,15,19,13,6,4,75
