Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",25:07,5,8,63%,1,2,50%,7,9,78%,0,2,2,3,1,1,1,0,20
"Crawford, E.J.",21:26,3,6,50%,1,3,33%,1,2,50%,0,3,3,0,1,0,1,0,10
"Rosario, Mike",25:24,2,3,67%,3,8,38%,0,0,0%,0,1,1,0,0,1,0,0,13
"Erans, Ricardo",1:01,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Cruz, Ismael Yomar",19:10,0,0,0%,3,7,43%,1,2,50%,0,0,0,3,1,1,0,0,10
"Negron, Christian M",1:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"López, Carlos 'Yao'",8:16,2,2,100%,0,0,0%,0,1,0%,1,1,2,1,3,0,0,0,4
"Jones, Marvin",30:15,3,7,43%,0,0,0%,1,2,50%,1,4,5,2,4,2,1,1,7
"López, Luis",27:52,4,6,67%,2,4,50%,0,1,0%,0,0,0,5,3,0,3,0,14
"Brantley, Jarell",23:47,5,5,100%,0,5,0%,0,0,0%,6,3,9,1,4,1,1,0,10
"Murphy, Jordan",16:41,1,3,33%,0,1,0%,3,4,75%,2,3,5,2,1,1,0,1,5
Totals:,,25,41,61%,10,30,33%,13,21,62%,10,17,27,17,19,7,7,2,93
