Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",34:01,2,2,100%,2,5,40%,2,2,100%,1,3,4,14,0,2,0,0,12
"Crawford, E.J.",26:11,2,3,67%,3,5,60%,1,1,100%,0,1,1,4,1,1,0,0,14
"Martinez, William",5:56,1,1,100%,0,0,0%,2,2,100%,1,0,1,0,0,2,0,0,4
"Han, Francis Jonathan",28:04,0,0,0%,2,3,67%,1,2,50%,0,5,5,7,1,1,2,1,7
"Ortiz Traylor, Alonzo",3:48,1,2,50%,0,0,0%,0,0,0%,1,0,1,1,0,0,1,0,2
"Orozco, William",19:18,2,4,50%,2,7,29%,2,2,100%,0,3,3,2,2,2,0,2,12
"Early, Jeff",17:06,3,5,60%,1,1,100%,1,1,100%,0,1,1,0,2,0,0,0,10
"Basabe, Melsahn",28:05,10,12,83%,1,1,100%,2,2,100%,0,12,12,2,3,2,0,0,25
"Balkman, Renaldo",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Creek, Mitch",36:40,5,10,50%,2,4,50%,7,9,78%,1,6,7,0,5,2,0,0,23
Totals:,,26,39,67%,13,26,50%,18,21,86%,4,31,35,30,14,12,3,3,109
