Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",32:20,3,5,60%,0,2,0%,0,0,0%,2,6,8,5,2,2,0,1,6
"Miller, Malcolm",30:34,2,4,50%,5,11,45%,3,6,50%,0,5,5,4,5,2,0,0,22
"Millet, Melvin",0:49,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Luis A",16:08,1,3,33%,1,4,25%,0,0,0%,0,1,1,0,1,1,0,0,5
"Belardo, Gabriel J.",28:46,7,12,58%,0,2,0%,8,9,89%,0,3,3,1,1,3,1,0,22
"Kappos, Alexander",15:33,1,1,100%,4,6,67%,1,1,100%,1,0,1,1,2,0,0,1,15
"Butler, Nathaniel",11:23,2,3,67%,0,0,0%,0,0,0%,1,2,3,1,3,0,0,0,4
"Horton, Kenneth",29:41,2,8,25%,1,6,17%,2,2,100%,3,4,7,6,0,0,0,0,9
"Amigo, Daniel",29:49,2,3,67%,0,0,0%,1,2,50%,2,2,4,6,3,0,0,0,5
"Colon, Luis Miguel",4:57,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,1,2
Totals:,,21,41,51%,11,31,35%,15,20,75%,9,23,32,24,19,8,1,3,90
