Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",19:20,1,2,50%,0,2,0%,0,0,0%,0,1,1,1,1,0,0,0,2
"Duran, Cliff",27:19,5,8,63%,1,1,100%,4,4,100%,0,3,3,6,2,0,2,0,17
"Nuñez, Angel",25:51,5,5,100%,1,7,14%,0,0,0%,2,4,6,1,1,2,0,1,13
"Rodriguez, Angel Daniel",6:59,1,1,100%,0,1,0%,0,0,0%,0,3,3,0,1,1,0,0,2
"Negron, Alexis J.",3:11,1,1,100%,0,0,0%,1,1,100%,0,0,0,0,0,0,0,0,3
"Santiago, Jr., Benito",22:12,2,4,50%,1,4,25%,0,0,0%,0,4,4,5,2,0,2,0,7
"Hernandez, Dewan",17:40,4,6,67%,0,2,0%,2,2,100%,0,3,3,0,1,1,1,1,10
"Pearson, Ryan",15:37,1,1,100%,0,1,0%,2,2,100%,0,6,6,0,2,2,0,0,4
"Romero, Ismael",22:18,7,9,78%,0,0,0%,2,2,100%,0,8,8,2,1,4,2,0,16
"Martinez, Giovanny",3:11,0,2,0%,0,0,0%,1,2,50%,0,1,1,0,1,0,0,0,1
"Cuascut, Luis D",10,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Mojica, Javier",26:22,4,6,67%,2,3,67%,4,5,80%,0,4,4,8,2,1,0,0,18
Totals:,,31,45,69%,5,21,24%,16,18,89%,2,38,40,23,14,12,7,2,93
