Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clavell, Gilberto",23:49,3,5,60%,3,7,43%,0,0,0%,0,0,0,2,2,1,1,0,15
"Labissiere, Skal",21:15,2,2,100%,3,4,75%,0,0,0%,1,4,5,0,3,2,2,0,13
"Oviedo, Dixon",4:05,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Rivera, Filiberto",35:55,3,5,60%,1,2,50%,3,4,75%,1,2,3,10,0,3,1,0,12
"Sosa, Isaac",34:13,5,6,83%,4,7,57%,0,0,0%,0,2,2,1,1,4,2,0,22
"Clavell, Gian",35:24,2,5,40%,2,7,29%,4,6,67%,1,1,2,3,1,0,0,0,14
"Diallo, Cheick",29:57,0,5,0%,0,1,0%,2,2,100%,1,11,12,2,4,1,0,1,2
"Matías, Ángel L.",15:22,1,4,25%,1,1,100%,0,0,0%,1,1,2,1,2,0,1,0,5
Totals:,,16,34,47%,14,29,48%,9,12,75%,5,21,26,19,13,11,8,1,83
