Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Weber, Briante",32:34,6,11,55%,0,2,0%,3,4,75%,2,3,5,6,2,2,3,0,15
"Ocasio Negron, Adrian",12:40,0,1,0%,1,2,50%,0,0,0%,0,1,1,1,3,0,1,0,3
"Jenkins, Lorenzo",16:48,0,3,0%,1,4,25%,0,0,0%,1,3,4,0,1,2,0,0,3
"Cintron, Jordan",6:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,1,0,0
"Barham, Marcus",18:25,1,3,33%,2,7,29%,1,1,100%,0,1,1,1,3,0,0,0,9
"Ruiz, Jared",32:14,1,5,20%,2,5,40%,2,2,100%,0,3,3,4,4,2,2,0,10
"Basabe, Melsahn",34:09,7,10,70%,0,1,0%,7,11,64%,5,8,13,1,1,1,1,0,21
"Pizarro, Christian Jomar",19:59,2,7,29%,1,5,20%,3,4,75%,1,2,3,3,3,2,1,0,10
"Furstinger, Joe",26:40,1,4,25%,0,4,0%,0,0,0%,2,6,8,5,4,2,1,1,2
Totals:,,18,44,41%,7,30,23%,16,22,73%,11,27,38,21,23,12,10,1,73
