Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Josiah, Jahvari",33:31,7,15,47%,1,4,25%,3,3,100%,2,4,6,2,1,0,3,0,20
"Davis, Brandon",14:07,0,2,0%,0,2,0%,0,0,0%,0,1,1,2,3,1,1,0,0
"Maldonado, Diego",19:52,0,0,0%,4,6,67%,2,2,100%,1,1,2,0,5,0,1,0,14
"Huertas, Hiram",22:28,2,3,67%,0,0,0%,2,2,100%,0,2,2,3,4,2,1,0,6
"Penn, Kleon",27:52,1,2,50%,0,0,0%,1,2,50%,1,5,6,1,3,0,0,3,3
"Perkins, Joshua",27:05,6,10,60%,1,2,50%,4,4,100%,1,3,4,6,2,5,1,0,19
"Reese, Derek",20,0,4,0%,0,0,0%,0,0,0%,2,5,7,0,0,0,1,0,0
"McCauley, Ben",32:08,3,8,38%,5,7,71%,0,0,0%,2,4,6,1,0,2,0,0,21
"Mauras, Khary",2:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
Totals:,,19,44,43%,11,21,52%,12,13,92%,9,25,34,15,18,11,8,3,83
