Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clavell, Gilberto",12:26,3,4,75%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,6
"Labissiere, Skal",28:31,4,8,50%,1,3,33%,2,2,100%,3,7,10,1,5,1,0,1,13
"Piñeiro, Juan Pablo",0:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Oviedo, Dixon",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Filiberto",17:19,2,3,67%,0,0,0%,2,2,100%,0,0,0,3,1,2,1,0,6
"Sosa, Isaac",33:26,1,3,33%,1,6,17%,0,0,0%,0,2,2,3,3,3,0,0,5
"Clavell, Gian",34:25,3,5,60%,2,4,50%,11,14,79%,0,2,2,1,1,0,1,1,23
"Miranda, Jermaine",3:16,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Diallo, Cheick",18:34,7,8,88%,0,0,0%,2,2,100%,0,5,5,1,5,0,2,0,16
"Matías, Ángel L.",25:43,1,4,25%,1,2,50%,2,2,100%,0,6,6,4,3,1,0,0,7
"Young, Kevin",3:10,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Barea, José Juan",22:38,5,8,63%,3,8,38%,4,4,100%,0,2,2,8,3,3,1,0,23
Totals:,,26,44,59%,8,24,33%,23,26,88%,3,25,28,21,24,10,6,2,99
