Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mason Jr., Nate",32:43,6,11,55%,2,4,50%,3,3,100%,0,4,4,7,2,3,1,0,21
"Fernández, Tjader",23:20,3,7,43%,1,2,50%,0,0,0%,1,0,1,4,1,1,2,0,9
"Daniels, Will",25:10,6,6,100%,0,2,0%,5,5,100%,0,4,4,2,2,1,1,0,17
"Erazo, Josue",22:05,1,2,50%,2,4,50%,0,1,0%,2,2,4,2,3,2,0,0,8
"Sanabria, Glenn",5:45,0,1,0%,0,2,0%,0,0,0%,0,0,0,1,2,0,0,0,0
"Díaz, Jorge Brian",8:02,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Branch, Onzie",20,4,6,67%,0,0,0%,1,1,100%,4,1,5,2,1,1,1,0,9
"Hernández, Luis 'Pelacoco'",23:05,4,6,67%,0,0,0%,2,2,100%,1,5,6,0,4,1,0,1,10
"Rodriguez, Jose G.",24:27,2,3,67%,3,6,50%,1,2,50%,0,4,4,3,0,1,0,0,14
"Ayala, Eric",15:23,1,4,25%,2,3,67%,3,4,75%,0,3,3,0,2,0,1,0,11
Totals:,,28,47,60%,10,23,43%,15,18,83%,9,23,32,21,17,10,6,1,101
