Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",30:08,6,8,75%,0,2,0%,1,1,100%,0,2,2,10,3,2,3,0,13
"Wiley, Jacob",21:30,7,9,78%,0,1,0%,0,0,0%,0,0,0,1,1,2,0,1,14
"Davis, Brandon",22:01,0,0,0%,2,4,50%,0,0,0%,0,2,2,2,0,0,1,0,6
"Villegas, Johwen",7:49,0,1,0%,0,2,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Santiago, Jr., Benito",27:01,0,1,0%,2,4,50%,4,6,67%,1,4,5,3,3,1,3,0,10
"Pearson, Ryan",5:55,0,0,0%,1,2,50%,0,0,0%,0,1,1,0,1,0,1,0,3
"Romero, Ismael",23:54,4,7,57%,0,1,0%,2,4,50%,2,6,8,2,1,1,1,0,10
"Mojica, Javier",33:05,7,14,50%,2,4,50%,3,4,75%,2,2,4,2,4,0,2,0,23
"Wilson, Jamil",28:37,3,3,100%,3,6,50%,0,0,0%,0,8,8,2,2,4,0,2,15
Totals:,,27,43,63%,10,26,38%,10,15,67%,5,25,30,22,15,11,11,3,94
