Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gaskins, Trevor",35:53,6,9,67%,0,4,0%,3,4,75%,0,1,1,2,4,3,0,0,15
"Ramirez, Luis S.",0:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Belardo, Gabriel J.",16:41,2,4,50%,1,2,50%,0,0,0%,0,1,1,1,0,0,0,0,7
"Galindo, Alex",31:09,3,4,75%,2,5,40%,3,4,75%,1,2,3,2,2,5,0,0,15
"Rivera, Filiberto",36:03,3,5,60%,1,3,33%,2,3,67%,0,1,1,7,1,4,1,0,11
"Figueroa, Angel 'Buster'",5:23,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Acevedo, Angel 'Mutombo'",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Powell, Josh",25:54,7,10,70%,0,0,0%,3,4,75%,4,6,10,0,2,5,0,0,17
"Moon, Jamario",16:01,1,3,33%,0,1,0%,2,2,100%,0,2,2,4,3,1,1,1,4
"Young, Kevin",20:56,5,7,71%,0,0,0%,5,6,83%,4,4,8,0,5,1,0,1,15
"Valencia, Florentino",11:13,0,0,0%,0,0,0%,2,4,50%,3,1,4,0,4,0,0,0,2
Totals:,,27,42,64%,4,16,25%,20,27,74%,12,19,31,16,22,19,2,2,86
