Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, TJ",17:26,8,13,62%,0,2,0%,1,1,100%,2,1,3,4,3,0,0,0,17
"Fernández, Tjader",5:59,1,1,100%,1,2,50%,0,0,0%,0,0,0,0,2,0,0,0,5
"Rivas, Juan Ramón",11:49,2,3,67%,0,2,0%,0,0,0%,1,0,1,1,4,1,0,0,4
"Han, Francis Jonathan",22:33,1,2,50%,0,1,0%,0,0,0%,0,4,4,4,0,3,2,0,2
"Powell, Josh",21:35,4,6,67%,0,0,0%,2,2,100%,2,3,5,1,0,0,0,0,10
"Guzmán, Ánsel",6:27,1,2,50%,0,0,0%,2,2,100%,0,0,0,2,1,0,0,0,4
"Rodríguez, Jonathan",19:05,4,6,67%,1,3,33%,0,0,0%,0,3,3,1,1,2,0,0,11
"Clavell, Gilberto",19:05,0,0,0%,1,3,33%,0,0,0%,0,1,1,2,2,0,0,1,3
"Butler, Nathaniel",16:37,1,3,33%,0,0,0%,0,0,0%,2,3,5,2,4,1,1,0,2
"Guitián, José",24:01,3,6,50%,3,3,100%,0,0,0%,2,6,8,3,4,0,1,1,15
"Gaston, Chris",16:52,7,8,88%,0,0,0%,2,3,67%,0,6,6,1,1,2,0,0,16
"López, Matt",18:24,6,7,86%,0,0,0%,2,2,100%,1,4,5,3,0,2,2,0,14
Totals:,,38,57,67%,6,16,38%,9,10,90%,10,31,41,24,22,11,6,2,103
