Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Torres, Dario",5:25,0,0,0%,0,2,0%,0,0,0%,1,0,1,1,1,0,1,1,0
"Guzmán, Ánsel",34:35,7,13,54%,1,6,17%,1,2,50%,1,2,3,6,3,1,1,1,18
"Orozco, William",14,4,8,50%,0,3,0%,0,0,0%,1,2,3,1,2,0,1,1,8
"Rosa, Luis",7:42,2,4,50%,0,0,0%,0,0,0%,3,3,6,0,2,0,0,0,4
"Ayala, Sadell",30:01,3,5,60%,2,3,67%,0,0,0%,6,4,10,2,1,0,0,1,12
"Nieves, Joel",18:07,1,2,50%,2,4,50%,0,0,0%,1,3,4,1,3,1,0,0,8
"Life, James",31:51,1,6,17%,2,8,25%,0,2,0%,1,3,4,2,1,2,1,0,8
"Meeking, Antonio",26,5,12,42%,0,1,0%,2,2,100%,1,3,4,2,4,1,1,0,12
"Looby, Kurt",32:18,5,7,71%,0,0,0%,4,4,100%,4,3,7,0,3,1,0,4,14
Totals:,,28,57,49%,7,27,26%,7,10,70%,19,23,42,15,20,6,5,8,84
