Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",1:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alvarado, Omar J.",23:41,2,5,40%,3,6,50%,0,0,0%,0,0,0,3,3,0,1,0,13
"Orozco, William",13:11,2,4,50%,0,1,0%,0,0,0%,4,3,7,0,1,1,1,0,4
"Cruz, Rafael 'Pachy'",30:09,2,7,29%,1,3,33%,2,2,100%,0,2,2,6,1,0,1,0,9
"Latimer, Antonio",25:36,4,7,57%,0,3,0%,0,0,0%,2,4,6,3,3,0,0,0,8
"Cortes, David",31:58,9,13,69%,1,3,33%,0,1,0%,1,0,1,3,0,2,1,0,21
"Pinnock, Danilo",33:26,3,8,38%,0,3,0%,0,2,0%,4,6,10,4,1,1,2,1,6
"Santiago, Daniel 'Danny'",23:59,6,12,50%,0,0,0%,2,2,100%,1,6,7,0,1,2,2,3,14
"Aubry, Jeffrion",16:26,7,9,78%,0,0,0%,0,1,0%,1,6,7,1,4,0,0,0,14
Totals:,,35,65,54%,5,19,26%,4,8,50%,13,27,40,20,14,6,8,4,89
