Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",29,2,5,40%,1,3,33%,0,0,0%,1,3,4,2,1,3,0,0,7
"Crawford, E.J.",20:04,1,3,33%,2,4,50%,0,0,0%,1,0,1,3,2,1,0,0,8
"Rivera, Lonnie",3:43,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,3
"Han, Francis Jonathan",32:06,0,0,0%,1,3,33%,0,0,0%,0,3,3,3,3,1,2,0,3
"Davis, Brandon",6:16,0,0,0%,1,2,50%,0,0,0%,0,1,1,2,3,0,0,0,3
"Nuñez, Angel",34:26,4,6,67%,5,12,42%,6,8,75%,0,4,4,3,2,2,1,1,29
"Orozco, William",20:02,2,2,100%,2,7,29%,0,1,0%,0,3,3,0,4,0,1,0,10
"Young, Kevin",21:49,3,4,75%,0,1,0%,0,0,0%,2,5,7,0,1,0,0,0,6
"Stockton, David",32:34,5,7,71%,3,7,43%,2,3,67%,0,2,2,6,5,1,0,0,21
Totals:,,17,27,63%,16,40,40%,8,12,67%,4,21,25,19,22,8,4,1,90
