Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ayuso, Elias 'Larry'",37:28,2,8,25%,3,8,38%,3,4,75%,1,6,7,2,1,4,3,0,16
"Morales, Ferdinand",10:15,2,4,50%,0,2,0%,0,0,0%,1,0,1,2,4,1,1,0,4
"Villegas, Johwen",36:10,5,6,83%,3,9,33%,3,4,75%,2,3,5,0,1,3,0,0,22
"Santiago, Daniel 'Danny'",27:16,1,5,20%,0,0,0%,6,6,100%,3,2,5,3,2,1,1,3,8
"Cruz, Alvin",36:35,1,3,33%,1,3,33%,11,12,92%,0,5,5,9,2,3,1,0,16
"Lloreda, José Jaime",26:31,9,13,69%,0,0,0%,5,5,100%,4,6,10,2,4,5,0,0,23
"Alamo, Angel 'Junito'",14:37,3,4,75%,0,1,0%,0,0,0%,1,2,3,0,2,0,2,0,6
"Narvaez, Manuel Antonio",11:05,0,2,0%,0,0,0%,0,0,0%,0,3,3,0,2,0,1,0,0
Totals:,,23,45,51%,7,23,30%,28,31,90%,12,27,39,18,18,17,9,3,95
