Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",36:03,3,8,38%,1,6,17%,4,6,67%,1,3,4,1,0,2,2,1,13
"Austin, Mario",38:45,3,7,43%,2,6,33%,2,2,100%,0,4,4,2,2,1,0,0,14
"Andino, Guillermo",16:23,0,0,0%,1,2,50%,0,0,0%,0,4,4,0,0,1,2,0,3
"Dyer, Alphonse",33:37,1,5,20%,0,0,0%,1,2,50%,4,9,13,1,3,1,0,3,3
"Villegas, Johwen",41:55,6,10,60%,4,8,50%,2,4,50%,3,3,6,1,2,3,3,1,26
"Benson, Rod",18:16,2,9,22%,0,0,0%,1,1,100%,2,3,5,2,2,1,1,1,5
"Strong, Carlos",16:48,1,1,100%,0,1,0%,0,0,0%,0,2,2,0,0,0,1,0,2
"Lassiter, Bryant",23:13,2,4,50%,0,2,0%,0,0,0%,1,2,3,2,4,2,1,0,4
Totals:,,18,44,41%,8,25,32%,10,15,67%,11,30,41,9,13,11,10,6,70
