Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Filiberto",36:32,3,4,75%,2,4,50%,1,1,100%,0,8,8,11,1,2,0,0,13
"Nieves, Roberto",7:32,1,1,100%,1,2,50%,0,0,0%,0,0,0,1,0,0,0,0,5
"Carmona, Alejandro 'Bimbo'",40,8,15,53%,1,3,33%,3,4,75%,2,5,7,0,3,1,1,0,22
"Marsh, Ricardo",23:57,6,12,50%,0,0,0%,0,0,0%,1,1,2,2,1,0,1,0,12
"Clemente, Denis",35:55,3,4,75%,2,9,22%,3,3,100%,0,5,5,4,1,1,0,0,15
"Uter, Adrian",30:12,4,6,67%,0,0,0%,7,10,70%,1,5,6,1,2,1,0,2,15
"Valenzuela, Hector",13:36,1,3,33%,0,0,0%,0,0,0%,0,0,0,1,2,0,0,1,2
"Penn, Kleon",12:09,0,0,0%,0,0,0%,1,2,50%,1,3,4,0,2,1,0,0,1
Totals:,,26,45,58%,6,18,33%,15,20,75%,5,27,32,20,12,6,2,3,85
