Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bowles, Denzel",30:06,5,13,38%,0,0,0%,3,5,60%,2,3,5,4,4,6,2,2,13
"Maye, James",15:24,3,4,75%,0,1,0%,0,0,0%,1,1,2,1,2,0,0,0,6
"Ebanks, Devin",32:04,3,6,50%,3,7,43%,1,2,50%,1,4,5,1,3,7,0,1,16
"Colon, Gabriel 'Pirulo'",1:56,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Souberbielle, Marcel",8:21,0,0,0%,0,0,0%,0,0,0%,1,3,4,0,2,0,0,0,0
"Villegas, Johwen",4:13,1,1,100%,0,0,0%,0,1,0%,0,0,0,0,0,0,0,0,2
"Emory, Carlos",26:46,2,5,40%,0,0,0%,3,6,50%,2,4,6,2,4,1,0,1,7
"Rivera, Carlos Rubén",30:18,1,2,50%,3,4,75%,1,1,100%,1,2,3,7,3,2,1,0,12
"García, Jonathan",9:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,2,0,1,0,0
"Vassallo, Ángel Daniel",33:45,9,11,82%,2,6,33%,8,9,89%,1,4,5,5,4,1,2,0,32
"Reyes, Angelo",7:17,1,2,50%,0,1,0%,0,0,0%,1,1,2,1,4,0,0,0,2
Totals:,,25,45,56%,8,19,42%,16,24,67%,11,22,33,23,29,17,6,4,90
