Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",28:03,2,8,25%,0,1,0%,0,0,0%,0,1,1,1,0,0,2,0,4
"Mojica, Sammy",1:26,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Browne, Gary",38:02,7,13,54%,1,5,20%,5,7,71%,3,8,11,7,4,1,2,0,22
"Ruiz, Gabriel",3:45,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,0
"Wilson, Jeremiah",37:26,5,10,50%,4,6,67%,2,2,100%,3,5,8,1,3,1,1,0,24
"López, Carlos 'Yao'",35,4,8,50%,2,4,50%,4,5,80%,3,5,8,3,3,2,0,0,18
"Sosa, Isaac",13:54,0,0,0%,3,5,60%,3,3,100%,0,1,1,3,0,2,0,0,12
"Famous, Jarrid",23:27,5,7,71%,0,0,0%,2,2,100%,1,2,3,1,4,1,0,0,12
"Franklin, Alexander",18:53,0,4,0%,0,2,0%,0,2,0%,1,1,2,1,1,1,0,0,0
Totals:,,23,51,45%,10,23,43%,16,21,76%,11,24,35,17,17,9,5,0,92
