Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",19:30,3,6,50%,1,2,50%,0,0,0%,1,3,4,2,0,2,1,0,9
"Fernández, Tjader",11:41,2,3,67%,0,0,0%,0,0,0%,0,3,3,4,2,0,0,0,4
"Han, Francis Jonathan",9:11,0,0,0%,0,1,0%,0,0,0%,1,1,2,5,0,0,0,0,0
"Orta, Raul",9:26,1,1,100%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,5
"Abreu, Álex",19:06,2,3,67%,1,2,50%,4,4,100%,0,1,1,7,0,2,3,0,11
"Santiago, Nathanael",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodríguez, Jonathan",19:18,1,2,50%,1,3,33%,0,0,0%,1,3,4,1,0,0,0,0,5
"Clavell, Gilberto",20:53,4,4,100%,2,3,67%,0,0,0%,1,2,3,0,3,1,0,0,14
"Batista, Leonel",2:05,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Guitián, José",20:41,1,1,100%,0,1,0%,3,3,100%,1,3,4,2,1,1,0,1,5
"Matos, Jorge L.",11:03,0,1,0%,1,2,50%,0,0,0%,2,0,2,2,2,0,0,0,3
"Gaston, Chris",19:48,3,6,50%,0,1,0%,3,4,75%,2,3,5,2,1,0,0,0,9
"López, Matt",17:21,5,9,56%,0,0,0%,0,2,0%,1,3,4,0,1,1,1,1,10
"Pérez, Owen",3:47,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Samhan, Omar",15:05,4,7,57%,3,4,75%,1,3,33%,1,3,4,0,4,2,0,0,18
Totals:,,26,44,59%,10,20,50%,11,16,69%,12,26,38,25,17,9,5,2,93
