Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",5:53,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Berdiel, Miguel 'Ali'",22:44,3,5,60%,1,2,50%,2,2,100%,0,1,1,3,3,0,2,0,11
"Dalmau, Christian",25:19,4,6,67%,1,7,14%,1,4,25%,1,5,6,5,3,1,0,0,12
"Flores, Alejandro",22:22,2,6,33%,0,0,0%,1,2,50%,1,3,4,1,2,0,0,0,5
"Colon, Luis Miguel",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Orozco, William",6:12,1,1,100%,1,2,50%,2,2,100%,0,0,0,0,1,0,0,0,7
"Nieves, Roberto",12:43,3,4,75%,0,1,0%,1,2,50%,2,2,4,0,2,0,1,0,7
"Life, James",8:02,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,1,0,0,1,3
"Lamizana, Herve",22:29,4,9,44%,1,2,50%,2,2,100%,1,1,2,2,4,1,1,2,13
"Mojica, Javier",34:22,2,6,33%,0,2,0%,5,6,83%,4,3,7,3,2,0,2,1,9
"Abraham, Ryann",10:54,2,4,50%,0,0,0%,0,0,0%,0,2,2,0,3,1,1,0,4
"Sweetney, Michael",28:39,3,8,38%,0,0,0%,6,7,86%,4,4,8,0,2,1,0,2,12
Totals:,,25,51,49%,5,18,28%,20,27,74%,13,21,34,14,23,4,7,6,85
