Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wingate, Jason",14:12,2,6,33%,1,2,50%,0,0,0%,0,2,2,4,1,0,0,1,7
"Sanchez, Kennel",21:56,1,3,33%,2,6,33%,0,2,0%,1,2,3,0,4,0,1,0,8
"Cruz, Alvin",35:48,2,6,33%,2,7,29%,3,3,100%,2,3,5,5,3,3,0,0,13
"Villafane, Luis",21,1,7,14%,0,0,0%,1,2,50%,3,2,5,1,2,1,0,1,3
"Carmona, Alejandro 'Bimbo'",39:11,13,20,65%,0,1,0%,0,0,0%,4,5,9,0,2,1,4,0,26
"Latimer, Antonio",7:50,2,4,50%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,5
"Ere, Ebi",37:21,1,9,11%,5,9,56%,4,4,100%,3,7,10,3,2,1,4,2,21
"Ibekwe, Ekenechukwu",22:42,3,5,60%,0,0,0%,1,4,25%,3,4,7,1,3,1,1,1,7
Totals:,,25,60,42%,10,25,40%,10,17,59%,16,25,41,14,17,7,10,5,90
