Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",26:35,0,1,0%,0,1,0%,0,0,0%,0,3,3,8,2,1,2,0,0
"Díaz, Jorge Brian",17:17,2,4,50%,0,1,0%,0,0,0%,1,5,6,0,2,2,0,0,4
"Daniels, Will",28:45,5,9,56%,2,7,29%,0,0,0%,1,3,4,0,4,1,2,1,16
"Morales, Luis Damian",32:15,6,8,75%,0,1,0%,2,2,100%,2,4,6,1,1,1,1,1,14
"Belardo, Gabriel J.",24:55,3,5,60%,2,8,25%,0,0,0%,1,1,2,4,3,1,0,0,12
"Ayuso, Elias 'Larry'",36:13,4,7,57%,3,14,21%,3,3,100%,0,1,1,1,4,2,3,0,20
"Petro, Johan",29:39,2,6,33%,0,1,0%,0,0,0%,1,11,12,1,5,2,1,0,4
"Garcia, Angel 'Piwi'",4:17,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
Totals:,,22,40,55%,7,33,21%,6,7,86%,6,28,34,15,21,10,9,2,71
