Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bocachica, Miguel",1:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Galindo, Alex",22:32,3,5,60%,2,7,29%,4,5,80%,0,3,3,1,1,0,1,0,16
"Sosa, Edgar",24:30,6,8,75%,1,3,33%,1,2,50%,0,2,2,4,3,3,2,0,16
"Pagan, Wilfredo",27:36,2,5,40%,1,2,50%,0,0,0%,2,3,5,4,1,3,0,0,7
"Villafane, Luis",21:25,2,2,100%,0,0,0%,1,2,50%,0,6,6,0,2,0,0,3,5
"Sánchez, Ricardo 'Ricky'",23:44,2,3,67%,1,3,33%,0,0,0%,0,2,2,2,2,0,2,2,7
"Polo, Tyler",17:27,1,2,50%,0,0,0%,3,4,75%,0,2,2,1,1,1,2,0,5
"Orozco, William",16:15,1,4,25%,1,1,100%,2,2,100%,0,3,3,0,1,2,0,0,7
"Jackson, David 'Mooch'",18:12,2,6,33%,1,2,50%,0,0,0%,1,3,4,2,1,0,1,0,7
"Han, Francis Jonathan",8:15,0,1,0%,0,1,0%,4,4,100%,0,2,2,1,1,1,0,0,4
"Elegar, Frank",18:34,3,5,60%,0,0,0%,0,0,0%,3,4,7,0,4,1,0,0,6
Totals:,,22,41,54%,7,19,37%,15,19,79%,6,30,36,15,17,12,8,5,80
