Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Manderson, Isaiah",8:48,3,8,38%,0,0,0%,2,2,100%,3,2,5,0,1,0,1,1,8
"Rudd, Victor",40,2,14,14%,5,12,42%,0,0,0%,5,13,18,6,2,2,4,0,19
"Clemente, Denis",39:11,3,5,60%,0,4,0%,4,5,80%,1,3,4,5,4,3,0,0,10
"Pérez, Rafael",19:42,2,4,50%,1,3,33%,2,2,100%,3,1,4,1,3,2,0,0,9
"Villegas, Johwen",30:15,3,8,38%,1,5,20%,4,6,67%,2,2,4,3,3,0,3,1,13
"López, Carlos 'Yao'",7:02,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,5,2,0,3,0
"Cintrón, Raymond",30:28,0,2,0%,2,8,25%,0,0,0%,0,1,1,1,3,0,0,1,6
"Pizarro, Christian Jomar",10:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,0,0,0,0,0
"Rodriguez, Wilfredo 'Willie'",20:07,2,5,40%,2,2,100%,1,3,33%,1,2,3,1,4,0,1,0,11
Totals:,,15,47,32%,11,34,32%,13,18,72%,15,26,41,19,25,9,9,6,76
