Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",14:45,0,0,0%,3,3,100%,0,0,0%,0,2,2,4,4,2,1,0,9
"Fernández, Tjader",4:23,0,2,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Rivas, Juan Ramón",16:27,1,3,33%,1,3,33%,0,0,0%,1,1,2,0,1,0,0,0,5
"Han, Francis Jonathan",22:26,1,3,33%,1,5,20%,0,0,0%,0,2,2,2,1,0,1,0,5
"Powell, Josh",18:41,3,8,38%,0,0,0%,2,2,100%,2,4,6,1,3,1,1,0,8
"Guzmán, Ánsel",17:33,2,3,67%,2,2,100%,0,0,0%,0,3,3,4,3,0,0,0,10
"Rodríguez, Jonathan",23:37,4,8,50%,1,2,50%,3,4,75%,2,4,6,5,2,0,1,0,14
"Clavell, Gilberto",24:12,2,6,33%,3,5,60%,2,2,100%,1,5,6,1,1,1,0,1,15
"Santiago, Nathanael",1,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Butler, Nathaniel",10:37,3,3,100%,0,0,0%,1,3,33%,2,1,3,2,0,2,0,0,7
"Gaston, Chris",18:31,6,8,75%,0,1,0%,0,0,0%,0,2,2,4,0,3,0,0,12
"Smith, Donta",27:41,1,3,33%,1,3,33%,2,2,100%,2,9,11,3,1,3,1,2,7
Totals:,,23,47,49%,12,24,50%,10,13,77%,10,33,43,27,17,12,5,3,92
