Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",35:42,3,8,38%,1,6,17%,2,4,50%,0,7,7,1,3,2,2,0,11
"Jourdon, Keenan",27:52,6,10,60%,0,2,0%,1,1,100%,5,2,7,2,4,3,1,0,13
"Ramirez, Luis S.",8:37,0,0,0%,1,1,100%,0,0,0%,1,0,1,2,2,1,0,0,3
"Maye, James",35:24,4,8,50%,5,8,63%,0,0,0%,1,5,6,0,2,1,1,0,23
"Sanchez, Kennel",15:04,1,3,33%,1,3,33%,0,0,0%,2,1,3,1,0,0,0,1,5
"Carmona, Alejandro 'Bimbo'",37:55,10,21,48%,0,0,0%,5,6,83%,1,2,3,0,0,2,1,0,25
"Baker, Maurice",31:23,1,3,33%,2,4,50%,0,0,0%,2,6,8,9,2,1,2,0,8
"Rosa, Angel R.",8:03,0,1,0%,0,2,0%,0,0,0%,2,0,2,0,2,1,0,0,0
Totals:,,25,54,46%,10,26,38%,8,11,73%,14,23,37,15,15,11,7,1,88
