Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Rodney",30:41,4,11,36%,1,2,50%,0,0,0%,4,5,9,1,3,4,0,0,11
"Ricardo, Osiris",1:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Erick",22:01,0,0,0%,0,4,0%,0,0,0%,0,1,1,1,1,0,4,0,0
"Hatton, Roberto Jose 'Bobby Joe'",23:39,4,7,57%,2,3,67%,2,3,67%,0,4,4,1,2,1,2,0,16
"Cruz, Rafael 'Pachy'",17:59,2,5,40%,0,0,0%,6,6,100%,0,1,1,1,4,1,0,0,10
"Rivera, Raul",3:15,1,1,100%,0,0,0%,0,0,0%,0,3,3,0,1,0,0,0,2
"Cortes, David",22:13,1,4,25%,0,1,0%,0,0,0%,1,2,3,2,2,0,0,0,2
"Jourdon, Keenan",27:59,5,8,63%,0,2,0%,1,4,25%,1,1,2,0,4,2,3,0,11
"Rivera, Carlos Rubén",6:09,1,2,50%,1,1,100%,0,0,0%,0,1,1,0,0,1,0,0,5
"Figueroa, Angel 'Buster'",39:50,4,8,50%,1,3,33%,7,9,78%,4,6,10,3,4,3,1,2,18
"Rosario, Karel",4:03,1,3,33%,0,0,0%,0,0,0%,0,1,1,0,3,0,0,0,2
"Butler, Mario Alberto",0:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,23,49,47%,5,16,31%,16,22,73%,10,25,35,9,25,12,10,2,77
