Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",17:40,0,0,0%,2,3,67%,0,0,0%,0,3,3,1,1,1,0,1,6
"Rivas, Juan Ramón",11:58,4,4,100%,1,3,33%,0,0,0%,0,2,2,0,2,0,1,0,11
"Han, Francis Jonathan",12:52,1,1,100%,0,0,0%,1,2,50%,0,2,2,5,2,2,1,0,3
"Powell, Josh",25:22,3,4,75%,0,0,0%,2,2,100%,1,4,5,1,5,2,0,0,8
"Guzmán, Ánsel",10:13,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,1,2,0,0,2
"Rodríguez, Jonathan",34:31,7,10,70%,2,2,100%,6,7,86%,2,2,4,2,2,1,0,1,26
"Clavell, Gilberto",23,4,8,50%,0,1,0%,2,2,100%,0,0,0,2,2,0,1,0,10
"Butler, Nathaniel",4:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Guitián, José",2:52,0,0,0%,1,1,100%,0,0,0%,0,1,1,0,2,0,0,0,3
"Gaston, Chris",19:37,3,5,60%,0,1,0%,2,3,67%,0,4,4,5,2,2,0,1,8
"Smith, Donta",37:07,6,9,67%,0,2,0%,4,5,80%,2,10,12,7,1,4,2,0,16
Totals:,,29,42,69%,6,14,43%,17,21,81%,5,28,33,23,21,15,5,3,93
