Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",6:58,0,0,0%,0,1,0%,0,0,0%,0,2,2,2,2,1,0,0,0
"Berdiel, Miguel 'Ali'",38:53,2,7,29%,2,7,29%,4,4,100%,0,11,11,4,5,3,1,0,14
"Ayala, Sadell",12:31,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,2,0,0,0
"Nieves, Joel",6:14,0,0,0%,0,0,0%,0,0,0%,1,1,2,1,0,2,0,0,0
"Guitián, José",17:14,1,2,50%,2,7,29%,0,0,0%,1,4,5,2,0,1,1,1,8
"Mays, James",34:40,5,6,83%,3,7,43%,8,9,89%,4,5,9,0,2,4,0,0,27
"Erazo, Armando",23:40,1,3,33%,2,6,33%,0,0,0%,0,0,0,0,0,1,2,0,8
"Penn, Kleon",28:06,2,4,50%,0,0,0%,1,2,50%,3,5,8,0,2,2,0,8,5
"Millsap, John",31:44,2,8,25%,2,4,50%,2,2,100%,0,5,5,3,3,1,1,0,12
Totals:,,13,30,43%,11,33,33%,15,17,88%,9,33,42,13,15,17,5,9,74
