Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",31:11,5,9,56%,1,4,25%,1,2,50%,0,6,6,3,1,2,2,0,14
"Barham, Marcus",22:02,1,4,25%,0,3,0%,2,2,100%,1,0,1,1,2,0,3,1,4
"Mauras, Khary",27:03,1,1,100%,1,6,17%,2,2,100%,0,3,3,5,1,2,0,0,7
"Vazquez, Brian",27:41,1,5,20%,2,8,25%,1,2,50%,0,1,1,3,0,1,2,0,9
"Cambo, Anthony",17:57,2,3,67%,0,0,0%,0,0,0%,0,0,0,0,5,1,1,0,4
"Millet, Melvin",3:35,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,1,0,1
"Jordan, Jalen",10:03,0,1,0%,0,1,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"Rial, Fabian",2:54,2,4,50%,0,0,0%,0,1,0%,0,0,0,1,0,0,0,0,4
"Mickle, Kevin",31:30,6,11,55%,1,2,50%,0,1,0%,3,1,4,2,2,0,1,0,15
"Rivera, Félix",26:04,4,9,44%,0,1,0%,5,8,63%,3,6,9,1,1,0,0,1,13
Totals:,,22,47,47%,5,25,20%,12,20,60%,7,18,25,17,13,6,10,2,71
