Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",17:02,2,2,100%,1,3,33%,4,4,100%,0,0,0,2,1,0,0,0,11
"Maura, Kevin 'K.J.'",22:51,0,0,0%,0,0,0%,0,0,0%,0,4,4,4,2,1,0,0,0
"Clavell, Gilberto",28:17,2,7,29%,3,5,60%,2,2,100%,1,1,2,1,4,1,0,0,15
"Rivera, Filiberto",17:09,1,3,33%,0,0,0%,5,8,63%,0,2,2,3,3,0,1,0,7
"Andújar, Emmanuel 'Emmy'",32:36,3,5,60%,0,0,0%,4,4,100%,1,6,7,6,1,3,0,0,10
"Rodríguez, Jonathan",31:05,3,7,43%,3,3,100%,2,2,100%,1,5,6,3,1,1,1,0,17
"Behanan, Chane",10:15,2,7,29%,0,1,0%,1,2,50%,1,1,2,0,3,1,1,0,5
"Brady, Chris",13:32,2,4,50%,0,0,0%,2,2,100%,2,2,4,0,3,0,0,1,6
"Jones, Joseph",27:13,5,8,63%,1,3,33%,0,0,0%,1,4,5,5,4,1,0,1,13
Totals:,,20,43,47%,8,15,53%,20,24,83%,7,25,32,24,22,8,3,2,84
