Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rudd, Victor",39:21,8,12,67%,5,9,56%,2,3,67%,1,7,8,4,3,2,0,0,33
"Martínez, Wil",27:07,1,2,50%,2,6,33%,0,0,0%,0,3,3,1,1,2,1,0,8
"Vazquez, Brian",0:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Elonu, Chinemelu",26:46,3,6,50%,0,0,0%,3,4,75%,2,9,11,2,2,4,0,4,9
"Clemente, Denis",38:09,2,3,67%,1,3,33%,3,4,75%,1,2,3,7,3,3,1,0,10
"Boyd, Brandon",1:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Cintrón, Raymond",17:04,0,0,0%,1,3,33%,2,2,100%,0,0,0,1,1,0,0,0,5
"Rodriguez, Wilfredo 'Willie'",29:24,2,3,67%,2,2,100%,0,0,0%,1,3,4,1,3,0,0,0,10
"Collier, Devon",20,5,9,56%,0,1,0%,2,2,100%,0,2,2,0,2,1,0,0,12
Totals:,,21,35,60%,11,24,46%,12,15,80%,5,26,31,16,15,13,2,4,87
